CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PoliceStationID,DistrictID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,IncidentFromDate,IncidentToDate,latitude,longitude,BriefFacts
3758,100010002202400740,202400740,2024-02-15,2,1,1,2,6,1,2024-02-15 20:50:15,2024-02-15 20:50:15,12.900705,77.671888,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
3759,100020008202411423,202411423,2024-08-05,8,2,2,2,4,1,2024-08-05 18:47:54,2024-08-05 18:47:54,12.267639,76.627172,House Burglary reported near Mysuru PS-4 jurisdiction.
3760,100030010202510871,202510871,2025-10-13,10,3,1,6,13,2,2025-10-13 05:37:14,2025-10-13 05:37:14,13.014616,74.924576,Rioting reported near Mangaluru PS-2 jurisdiction.
3761,100090041202616895,202616895,2026-06-19,41,9,1,3,8,4,2026-06-19 08:25:25,2026-06-19 08:25:25,13.942503,75.449336,Dowry Harassment reported near Shivamogga PS-1 jurisdiction.
3762,100030010202511225,202511225,2025-08-01,10,3,1,3,7,1,2025-08-01 15:35:32,2025-08-01 15:35:32,13.014598,74.907144,Assault on Woman reported near Mangaluru PS-2 jurisdiction.
3763,100040016202412811,202412811,2024-07-11,16,4,1,1,3,3,2024-07-11 23:58:58,2024-07-11 23:58:58,16.006645,74.452639,Attempt to Murder reported near Belagavi PS-2 jurisdiction.
3764,100010004202403448,202403448,2024-02-24,4,1,2,4,9,1,2024-02-24 10:33:37,2024-02-24 10:33:37,12.834799,77.58085,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
3765,100010002202502823,202502823,2025-07-05,2,1,1,4,9,1,2025-07-05 10:13:30,2025-07-05 10:13:30,12.873408,77.654766,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
3766,100090043202511773,202511773,2025-06-28,43,9,2,4,9,2,2025-06-28 14:57:54,2025-06-28 14:57:54,13.955455,75.645445,Online Financial Fraud reported near Shivamogga PS-3 jurisdiction.
3767,100060027202505609,202505609,2025-06-09,27,6,2,5,11,3,2025-06-09 20:27:00,2025-06-09 20:27:00,17.320111,76.753702,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
3768,100050022202415621,202415621,2024-02-10,22,5,1,1,3,1,2024-02-10 16:18:19,2024-02-10 16:18:19,15.250516,75.050868,Attempt to Murder reported near Hubballi-Dharwad PS-4 jurisdiction.
3769,100020005202409454,202409454,2024-06-17,5,2,1,3,8,2,2024-06-17 20:13:04,2024-06-17 20:13:04,12.154244,76.574627,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
3770,100030012202404744,202404744,2024-03-30,12,3,2,2,5,2,2024-03-30 01:23:09,2024-03-30 01:23:09,13.043555,74.802008,Vehicle Theft reported near Mangaluru PS-4 jurisdiction.
3771,100010003202500082,202500082,2025-06-11,3,1,1,4,9,2,2025-06-11 15:00:53,2025-06-11 15:00:53,13.011866,77.697984,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
3772,100010003202607502,202607502,2026-03-30,3,1,1,4,9,2,2026-03-30 10:17:22,2026-03-30 10:17:22,13.010075,77.727961,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
3773,100100047202417629,202417629,2024-10-02,47,10,2,2,6,1,2024-10-02 16:07:55,2024-10-02 16:07:55,14.336661,76.005081,Chain Snatching reported near Davanagere PS-2 jurisdiction.
3774,100010002202505929,202505929,2025-03-10,2,1,1,2,6,3,2025-03-10 18:43:58,2025-03-10 18:43:58,12.88661,77.654138,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
3775,100100049202617548,202617548,2026-04-08,49,10,2,6,13,3,2026-04-08 17:04:25,2026-04-08 17:04:25,14.409721,75.963064,Rioting reported near Davanagere PS-4 jurisdiction.
3776,100020006202414241,202414241,2024-01-20,6,2,1,6,13,4,2024-01-20 19:47:44,2024-01-20 19:47:44,12.327362,76.668033,Rioting reported near Mysuru PS-2 jurisdiction.
3777,100020005202503937,202503937,2025-05-01,5,2,1,3,8,2,2025-05-01 20:50:52,2025-05-01 20:50:52,12.15989,76.543745,Dowry Harassment reported near Mysuru PS-1 jurisdiction.
3778,100070032202614847,202614847,2026-03-08,32,7,1,1,1,3,2026-03-08 16:58:40,2026-03-08 16:58:40,15.017129,76.877857,Murder reported near Ballari PS-3 jurisdiction.
3779,100030012202505297,202505297,2025-04-02,12,3,1,2,5,2,2025-04-02 01:24:20,2025-04-02 01:24:20,13.033328,74.797539,Vehicle Theft reported near Mangaluru PS-4 jurisdiction.
3780,100070031202608418,202608418,2026-04-09,31,7,2,6,13,1,2026-04-09 17:58:30,2026-04-09 17:58:30,15.204317,76.83598,Rioting reported near Ballari PS-2 jurisdiction.
3781,100060024202501465,202501465,2025-03-04,24,6,1,5,11,2,2025-03-04 22:57:43,2025-03-04 22:57:43,17.295392,76.893897,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
3782,100030009202403579,202403579,2024-06-07,9,3,1,2,5,3,2024-06-07 02:24:45,2024-06-07 02:24:45,13.023626,74.72234,Vehicle Theft reported near Mangaluru PS-1 jurisdiction.
3783,100030009202512804,202512804,2025-06-16,9,3,1,5,12,1,2025-06-16 14:28:51,2025-06-16 14:28:51,13.022529,74.697777,Drug Possession reported near Mangaluru PS-1 jurisdiction.
3784,100010004202401256,202401256,2024-06-28,4,1,2,4,9,1,2024-06-28 12:29:07,2024-06-28 12:29:07,12.865934,77.577601,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
3785,100050022202516886,202516886,2025-01-21,22,5,2,2,6,2,2025-01-21 14:32:36,2025-01-21 14:32:36,15.251551,75.04768,Chain Snatching reported near Hubballi-Dharwad PS-4 jurisdiction.
3786,100080036202515970,202515970,2025-11-29,36,8,1,5,11,3,2025-11-29 01:46:43,2025-11-29 01:46:43,13.434925,77.178391,Drug Peddling reported near Tumakuru PS-2 jurisdiction.
3787,100010004202503262,202503262,2025-04-22,4,1,1,4,9,1,2025-04-22 13:57:01,2025-04-22 13:57:01,12.848423,77.578231,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
3788,100100051202510853,202510853,2025-01-28,51,10,2,6,14,1,2025-01-28 11:12:15,2025-01-28 11:12:15,14.459671,76.073154,Public Nuisance reported near Davanagere PS-6 jurisdiction.
3789,100070034202515170,202515170,2025-03-29,34,7,2,6,13,3,2025-03-29 01:06:13,2025-03-29 01:06:13,15.280086,77.040687,Rioting reported near Ballari PS-5 jurisdiction.
3790,100070030202607295,202607295,2026-04-08,30,7,2,6,13,4,2026-04-08 21:34:09,2026-04-08 21:34:09,15.204731,77.030365,Rioting reported near Ballari PS-1 jurisdiction.
3791,100060027202512373,202512373,2025-11-25,27,6,1,5,11,4,2025-11-25 00:37:22,2025-11-25 00:37:22,17.319981,76.746794,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
3792,100060024202501969,202501969,2025-10-22,24,6,1,5,11,1,2025-10-22 20:39:30,2025-10-22 20:39:30,17.299602,76.86892,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
3793,100010002202402745,202402745,2024-03-25,2,1,2,2,6,2,2024-03-25 23:51:02,2024-03-25 23:51:02,12.891897,77.659806,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
3794,100040018202417371,202417371,2024-09-27,18,4,1,2,6,1,2024-09-27 15:54:23,2024-09-27 15:54:23,15.877047,74.611997,Chain Snatching reported near Belagavi PS-4 jurisdiction.
3795,100060029202500698,202500698,2025-07-17,29,6,2,5,11,1,2025-07-17 20:34:30,2025-07-17 20:34:30,17.460519,76.903681,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.
3796,100040016202414107,202414107,2024-12-11,16,4,2,2,6,3,2024-12-11 13:17:22,2024-12-11 13:17:22,15.999333,74.453712,Chain Snatching reported near Belagavi PS-2 jurisdiction.
3797,100070030202611092,202611092,2026-06-15,30,7,1,1,2,3,2026-06-15 11:17:17,2026-06-15 11:17:17,15.188363,77.032821,Grievous Hurt reported near Ballari PS-1 jurisdiction.
3798,100010002202515015,202515015,2025-08-02,2,1,1,3,8,3,2025-08-02 16:12:47,2025-08-02 16:12:47,12.870562,77.673849,Dowry Harassment reported near Bengaluru PS-2 jurisdiction.
3799,100060028202514568,202514568,2025-02-15,28,6,1,3,7,3,2025-02-15 18:41:17,2025-02-15 18:41:17,17.310106,76.764119,Assault on Woman reported near Kalaburagi PS-5 jurisdiction.
3800,100010004202404298,202404298,2024-12-21,4,1,1,4,9,2,2024-12-21 16:41:32,2024-12-21 16:41:32,12.856483,77.575844,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
3801,100010004202509807,202509807,2025-07-06,4,1,2,4,9,1,2025-07-06 17:16:57,2025-07-06 17:16:57,12.839319,77.554245,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
3802,100050022202511198,202511198,2025-08-19,22,5,1,6,14,3,2025-08-19 22:56:19,2025-08-19 22:56:19,15.250945,75.053969,Public Nuisance reported near Hubballi-Dharwad PS-4 jurisdiction.
3803,100030011202413441,202413441,2024-07-26,11,3,1,6,13,1,2024-07-26 12:54:47,2024-07-26 12:54:47,12.873462,74.740026,Rioting reported near Mangaluru PS-3 jurisdiction.
3804,100020007202602555,202602555,2026-03-03,7,2,1,3,8,2,2026-03-03 20:07:12,2026-03-03 20:07:12,12.354697,76.708471,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
3805,100010004202517154,202517154,2025-03-17,4,1,1,3,8,1,2025-03-17 05:34:04,2025-03-17 05:34:04,12.855875,77.58215,Dowry Harassment reported near Bengaluru PS-4 jurisdiction.
3806,100050023202610642,202610642,2026-03-28,23,5,2,6,13,2,2026-03-28 15:28:07,2026-03-28 15:28:07,15.394006,75.082303,Rioting reported near Hubballi-Dharwad PS-5 jurisdiction.
3807,100080037202417120,202417120,2024-07-04,37,8,2,2,5,1,2024-07-04 10:32:13,2024-07-04 10:32:13,13.236963,76.992781,Vehicle Theft reported near Tumakuru PS-3 jurisdiction.
3808,100080036202415072,202415072,2024-06-09,36,8,1,1,2,1,2024-06-09 01:28:17,2024-06-09 01:28:17,13.457201,77.171964,Grievous Hurt reported near Tumakuru PS-2 jurisdiction.
3809,100050022202612502,202612502,2026-03-19,22,5,1,1,1,1,2026-03-19 05:25:26,2026-03-19 05:25:26,15.237306,75.045683,Murder reported near Hubballi-Dharwad PS-4 jurisdiction.
3810,100060026202405949,202405949,2024-01-05,26,6,2,5,11,3,2024-01-05 22:53:12,2024-01-05 22:53:12,17.217359,76.869588,Drug Peddling reported near Kalaburagi PS-3 jurisdiction.
3811,100050022202513008,202513008,2025-02-27,22,5,1,1,1,1,2025-02-27 06:00:02,2025-02-27 06:00:02,15.232522,75.068152,Murder reported near Hubballi-Dharwad PS-4 jurisdiction.
3812,100010002202503608,202503608,2025-06-03,2,1,1,4,9,3,2025-06-03 11:10:11,2025-06-03 11:10:11,12.872025,77.671533,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
3813,100010003202605950,202605950,2026-06-04,3,1,2,2,6,1,2026-06-04 19:42:16,2026-06-04 19:42:16,13.042899,77.709129,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
3814,100080037202410135,202410135,2024-03-11,37,8,2,5,11,3,2024-03-11 06:40:49,2024-03-11 06:40:49,13.221216,77.002531,Drug Peddling reported near Tumakuru PS-3 jurisdiction.
3815,100010001202508310,202508310,2025-01-02,1,1,2,4,9,1,2025-01-02 16:02:38,2025-01-02 16:02:38,12.821332,77.51492,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
3816,100010002202500980,202500980,2025-09-21,2,1,2,2,6,3,2025-09-21 23:01:00,2025-09-21 23:01:00,12.884315,77.67824,Chain Snatching reported near Bengaluru PS-2 jurisdiction.
3817,100020006202513120,202513120,2025-02-09,6,2,2,5,12,3,2025-02-09 17:52:07,2025-02-09 17:52:07,12.341207,76.659949,Drug Possession reported near Mysuru PS-2 jurisdiction.
3818,100020007202408900,202408900,2024-04-07,7,2,1,3,8,1,2024-04-07 19:23:27,2024-04-07 19:23:27,12.352859,76.702642,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
3819,100070032202603743,202603743,2026-04-01,32,7,2,6,13,2,2026-04-01 17:05:49,2026-04-01 17:05:49,15.006602,76.8751,Rioting reported near Ballari PS-3 jurisdiction.
3820,100030011202617867,202617867,2026-03-05,11,3,1,3,7,1,2026-03-05 10:32:17,2026-03-05 10:32:17,12.85178,74.733624,Assault on Woman reported near Mangaluru PS-3 jurisdiction.
3821,100030013202500181,202500181,2025-10-07,13,3,1,2,5,3,2025-10-07 03:36:02,2025-10-07 03:36:02,12.774233,74.73351,Vehicle Theft reported near Mangaluru PS-5 jurisdiction.
3822,100010001202502687,202502687,2025-06-02,1,1,2,2,6,1,2025-06-02 23:05:55,2025-06-02 23:05:55,12.830991,77.5394,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
3823,100020005202417001,202417001,2024-09-27,5,2,1,1,1,2,2024-09-27 16:28:53,2024-09-27 16:28:53,12.183993,76.578041,Murder reported near Mysuru PS-1 jurisdiction.
3824,100030012202409127,202409127,2024-10-01,12,3,2,2,5,2,2024-10-01 03:03:48,2024-10-01 03:03:48,13.055719,74.797127,Vehicle Theft reported near Mangaluru PS-4 jurisdiction.
3825,100010003202407028,202407028,2024-07-07,3,1,1,2,6,2,2024-07-07 22:22:33,2024-07-07 22:22:33,13.01472,77.730072,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
3826,100070032202500888,202500888,2025-02-28,32,7,2,6,13,2,2025-02-28 20:01:12,2025-02-28 20:01:12,14.986213,76.855388,Rioting reported near Ballari PS-3 jurisdiction.
3827,100080039202417555,202417555,2024-12-28,39,8,1,1,2,4,2024-12-28 07:23:28,2024-12-28 07:23:28,13.415012,77.079339,Grievous Hurt reported near Tumakuru PS-5 jurisdiction.
3828,100050022202617148,202617148,2026-04-03,22,5,1,1,1,2,2026-04-03 02:57:50,2026-04-03 02:57:50,15.227925,75.041158,Murder reported near Hubballi-Dharwad PS-4 jurisdiction.
3829,100010001202405678,202405678,2024-02-06,1,1,2,4,9,1,2024-02-06 13:39:44,2024-02-06 13:39:44,12.836099,77.537793,Online Financial Fraud reported near Bengaluru PS-1 jurisdiction.
3830,100010004202402899,202402899,2024-08-03,4,1,2,2,6,2,2024-08-03 23:26:55,2024-08-03 23:26:55,12.844613,77.557027,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
3831,100010001202403722,202403722,2024-01-24,1,1,2,2,6,1,2024-01-24 21:05:19,2024-01-24 21:05:19,12.820198,77.518555,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
3832,100010003202405658,202405658,2024-06-01,3,1,2,4,9,4,2024-06-01 14:01:00,2024-06-01 14:01:00,13.024116,77.725316,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
3833,100080040202417770,202417770,2024-05-26,40,8,1,1,1,1,2024-05-26 11:14:03,2024-05-26 11:14:03,13.34475,77.061797,Murder reported near Tumakuru PS-6 jurisdiction.
3834,100030012202501327,202501327,2025-06-04,12,3,2,2,5,2,2025-06-04 04:23:22,2025-06-04 04:23:22,13.035731,74.794132,Vehicle Theft reported near Mangaluru PS-4 jurisdiction.
3835,100010003202407040,202407040,2024-09-07,3,1,1,2,6,2,2024-09-07 20:54:15,2024-09-07 20:54:15,13.020974,77.728904,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
3836,100010002202500076,202500076,2025-10-04,2,1,2,4,9,1,2025-10-04 15:52:17,2025-10-04 15:52:17,12.886703,77.662181,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
3837,100060024202611736,202611736,2026-05-26,24,6,1,5,11,1,2026-05-26 14:16:31,2026-05-26 14:16:31,17.266303,76.869348,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
3838,100010002202505941,202505941,2025-11-18,2,1,2,4,9,1,2025-11-18 14:12:34,2025-11-18 14:12:34,12.868566,77.684315,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
3839,100010004202409278,202409278,2024-12-23,4,1,2,2,6,2,2024-12-23 23:55:52,2024-12-23 23:55:52,12.847455,77.576139,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
3840,100010004202506597,202506597,2025-01-11,4,1,1,4,9,1,2025-01-11 10:22:40,2025-01-11 10:22:40,12.849237,77.566843,Online Financial Fraud reported near Bengaluru PS-4 jurisdiction.
3841,100020007202406798,202406798,2024-07-30,7,2,1,3,8,2,2024-07-30 20:22:08,2024-07-30 20:22:08,12.343849,76.702246,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
3842,100070033202505125,202505125,2025-05-24,33,7,1,6,13,1,2025-05-24 20:21:19,2025-05-24 20:21:19,15.083601,76.829172,Rioting reported near Ballari PS-4 jurisdiction.
3843,100010003202503157,202503157,2025-07-21,3,1,2,2,6,1,2025-07-21 21:32:55,2025-07-21 21:32:55,13.018081,77.702436,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
3844,100090041202416989,202416989,2024-07-06,41,9,2,6,13,1,2024-07-06 10:58:52,2024-07-06 10:58:52,13.917109,75.454082,Rioting reported near Shivamogga PS-1 jurisdiction.
3845,100040018202413137,202413137,2024-02-27,18,4,1,3,8,1,2024-02-27 00:33:39,2024-02-27 00:33:39,15.875214,74.609142,Dowry Harassment reported near Belagavi PS-4 jurisdiction.
3846,100020008202401489,202401489,2024-12-20,8,2,1,3,8,1,2024-12-20 21:58:07,2024-12-20 21:58:07,12.285167,76.605953,Dowry Harassment reported near Mysuru PS-4 jurisdiction.
3847,100010004202504219,202504219,2025-04-25,4,1,1,2,6,3,2025-04-25 22:06:33,2025-04-25 22:06:33,12.86292,77.557058,Chain Snatching reported near Bengaluru PS-4 jurisdiction.
3848,100060024202506906,202506906,2025-06-20,24,6,1,5,11,2,2025-06-20 21:06:05,2025-06-20 21:06:05,17.305318,76.886408,Drug Peddling reported near Kalaburagi PS-1 jurisdiction.
3849,100060029202506308,202506308,2025-10-15,29,6,2,5,11,4,2025-10-15 22:20:25,2025-10-15 22:20:25,17.452414,76.891457,Drug Peddling reported near Kalaburagi PS-6 jurisdiction.
3850,100030010202406347,202406347,2024-01-27,10,3,1,2,5,1,2024-01-27 02:03:59,2024-01-27 02:03:59,13.023039,74.899244,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
3851,100090045202416665,202416665,2024-03-17,45,9,1,1,3,2,2024-03-17 09:16:04,2024-03-17 09:16:04,13.895093,75.712407,Attempt to Murder reported near Shivamogga PS-5 jurisdiction.
3852,100010003202508717,202508717,2025-12-16,3,1,2,4,9,1,2025-12-16 14:00:16,2025-12-16 14:00:16,13.033079,77.707076,Online Financial Fraud reported near Bengaluru PS-3 jurisdiction.
3853,100010003202402894,202402894,2024-02-27,3,1,1,2,6,3,2024-02-27 23:44:56,2024-02-27 23:44:56,13.008457,77.695024,Chain Snatching reported near Bengaluru PS-3 jurisdiction.
3854,100070033202517784,202517784,2025-12-26,33,7,2,6,14,2,2025-12-26 09:14:31,2025-12-26 09:14:31,15.082498,76.820197,Public Nuisance reported near Ballari PS-4 jurisdiction.
3855,100020007202401011,202401011,2024-07-03,7,2,1,3,8,3,2024-07-03 22:31:53,2024-07-03 22:31:53,12.362611,76.71179,Dowry Harassment reported near Mysuru PS-3 jurisdiction.
3856,100100048202513755,202513755,2025-05-17,48,10,1,1,1,3,2025-05-17 23:39:04,2025-05-17 23:39:04,14.511402,75.928857,Murder reported near Davanagere PS-3 jurisdiction.
3857,100010002202509740,202509740,2025-11-28,2,1,2,4,9,2,2025-11-28 13:05:21,2025-11-28 13:05:21,12.877472,77.678263,Online Financial Fraud reported near Bengaluru PS-2 jurisdiction.
3858,100020006202407743,202407743,2024-10-25,6,2,1,3,8,1,2024-10-25 19:23:27,2024-10-25 19:23:27,12.321647,76.653393,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
3859,100030013202402753,202402753,2024-08-22,13,3,2,2,5,2,2024-08-22 02:06:28,2024-08-22 02:06:28,12.785474,74.718287,Vehicle Theft reported near Mangaluru PS-5 jurisdiction.
3860,100040016202517674,202517674,2025-03-30,16,4,1,1,1,1,2025-03-30 21:53:36,2025-03-30 21:53:36,15.988224,74.449735,Murder reported near Belagavi PS-2 jurisdiction.
3861,100030012202414037,202414037,2024-05-21,12,3,1,4,9,1,2024-05-21 22:16:32,2024-05-21 22:16:32,13.032026,74.796351,Online Financial Fraud reported near Mangaluru PS-4 jurisdiction.
3862,100010004202510455,202510455,2025-02-02,4,1,1,5,12,1,2025-02-02 19:49:13,2025-02-02 19:49:13,12.851322,77.559958,Drug Possession reported near Bengaluru PS-4 jurisdiction.
3863,100080035202614294,202614294,2026-05-22,35,8,1,3,7,4,2026-05-22 23:51:14,2026-05-22 23:51:14,13.252833,77.118599,Assault on Woman reported near Tumakuru PS-1 jurisdiction.
3864,100010001202505847,202505847,2025-08-05,1,1,1,2,6,2,2025-08-05 20:25:05,2025-08-05 20:25:05,12.831738,77.51295,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
3865,100020005202417109,202417109,2024-02-27,5,2,1,1,3,1,2024-02-27 20:23:13,2024-02-27 20:23:13,12.17616,76.559575,Attempt to Murder reported near Mysuru PS-1 jurisdiction.
3866,100060027202508170,202508170,2025-07-17,27,6,2,5,11,4,2025-07-17 23:34:16,2025-07-17 23:34:16,17.340768,76.739047,Drug Peddling reported near Kalaburagi PS-4 jurisdiction.
3867,100100048202411040,202411040,2024-11-14,48,10,1,3,8,2,2024-11-14 17:21:28,2024-11-14 17:21:28,14.523039,75.934549,Dowry Harassment reported near Davanagere PS-3 jurisdiction.
3868,100030010202504987,202504987,2025-05-11,10,3,2,2,5,1,2025-05-11 01:43:20,2025-05-11 01:43:20,13.025072,74.904256,Vehicle Theft reported near Mangaluru PS-2 jurisdiction.
3869,100010001202507675,202507675,2025-04-27,1,1,2,2,6,4,2025-04-27 19:37:56,2025-04-27 19:37:56,12.836369,77.545176,Chain Snatching reported near Bengaluru PS-1 jurisdiction.
3870,100050019202616835,202616835,2026-05-28,19,5,1,4,10,3,2026-05-28 00:01:05,2026-05-28 00:01:05,15.443302,74.974362,Phishing / Identity Theft reported near Hubballi-Dharwad PS-1 jurisdiction.
3871,100010003202414403,202414403,2024-06-29,3,1,1,6,13,2,2024-06-29 18:15:31,2024-06-29 18:15:31,13.011522,77.69676,Rioting reported near Bengaluru PS-3 jurisdiction.
3872,100020006202400744,202400744,2024-07-08,6,2,1,3,8,3,2024-07-08 21:21:38,2024-07-08 21:21:38,12.339699,76.667263,Dowry Harassment reported near Mysuru PS-2 jurisdiction.
